time (sec),ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
2.13750E+02,7.0759542500013700E+00,0.0000000000000000E+00,-7.0661779946366500E+00
2.13760E+02,7.0759286084209400E+00,0.0000000000000000E+00,-7.0662036715997600E+00
2.13770E+02,7.0759031013485500E+00,0.0000000000000000E+00,-7.0662292136843200E+00
2.13780E+02,7.0758777280791000E+00,0.0000000000000000E+00,-7.0662546215993300E+00
2.13790E+02,7.0758524879111800E+00,0.0000000000000000E+00,-7.0662798960500300E+00
2.13800E+02,7.0758273801470500E+00,0.0000000000000000E+00,-7.0663050377379800E+00
2.13810E+02,7.0758024040926100E+00,0.0000000000000000E+00,-7.0663300473610000E+00
2.13820E+02,7.0757775590574100E+00,0.0000000000000000E+00,-7.0663549256132900E+00
2.13830E+02,7.0757528443546100E+00,0.0000000000000000E+00,-7.0663796731853700E+00
2.13840E+02,7.0757282593009600E+00,0.0000000000000000E+00,-7.0664042907641100E+00
2.13850E+02,7.0757038032168000E+00,0.0000000000000000E+00,-7.0664287790328000E+00
2.13860E+02,7.0756794754260100E+00,0.0000000000000000E+00,-7.0664531386711200E+00
2.13870E+02,7.0756552752560200E+00,0.0000000000000000E+00,-7.0664773703551500E+00
2.13880E+02,7.0756312020377900E+00,0.0000000000000000E+00,-7.0665014747574400E+00
2.13890E+02,7.0756072551057700E+00,0.0000000000000000E+00,-7.0665254525469900E+00
2.13900E+02,7.0755834337978900E+00,0.0000000000000000E+00,-7.0665493043892800E+00
2.13910E+02,7.0755597374555600E+00,0.0000000000000000E+00,-7.0665730309463000E+00
2.13920E+02,7.0755361654236400E+00,0.0000000000000000E+00,-7.0665966328765300E+00
2.13930E+02,7.0755127170504000E+00,0.0000000000000000E+00,-7.0666201108350100E+00
2.13940E+02,7.0754893916875500E+00,0.0000000000000000E+00,-7.0666434654733100E+00
2.13950E+02,7.0754661886901800E+00,0.0000000000000000E+00,-7.0666666974395900E+00
2.13960E+02,7.0754431074167500E+00,0.0000000000000000E+00,-7.0666898073786000E+00
2.13970E+02,7.0754201472290800E+00,0.0000000000000000E+00,-7.0667127959316800E+00
2.13980E+02,7.0753973074923500E+00,0.0000000000000000E+00,-7.0667356637368100E+00
2.13990E+02,7.0753745875750500E+00,0.0000000000000000E+00,-7.0667584114286000E+00
2.14000E+02,7.0753519868489800E+00,0.0000000000000000E+00,-7.0667810396383400E+00
2.14010E+02,7.0753295046892300E+00,0.0000000000000000E+00,-7.0668035489939700E+00
2.14020E+02,7.0753071404741500E+00,0.0000000000000000E+00,-7.0668259401201600E+00
2.14030E+02,7.0752848935853700E+00,0.0000000000000000E+00,-7.0668482136382700E+00
2.14040E+02,7.0752627634077400E+00,0.0000000000000000E+00,-7.0668703701663800E+00
2.14050E+02,7.0752407493293400E+00,0.0000000000000000E+00,-7.0668924103193600E+00
2.14060E+02,7.0752188507414400E+00,0.0000000000000000E+00,-7.0669143347088000E+00
2.14070E+02,7.0751970670385200E+00,0.0000000000000000E+00,-7.0669361439431000E+00
2.14080E+02,7.0751753976182100E+00,0.0000000000000000E+00,-7.0669578386274400E+00
2.14090E+02,7.0751538418813100E+00,0.0000000000000000E+00,-7.0669794193638300E+00
2.14100E+02,7.0751323992317500E+00,0.0000000000000000E+00,-7.0670008867511100E+00
2.14110E+02,7.0751110690765900E+00,0.0000000000000000E+00,-7.0670222413849600E+00
2.14120E+02,7.0750898508259800E+00,0.0000000000000000E+00,-7.0670434838579400E+00
2.14130E+02,7.0750687438931700E+00,0.0000000000000000E+00,-7.0670646147594900E+00
2.14140E+02,7.0750477476944900E+00,0.0000000000000000E+00,-7.0670856346759300E+00
2.14150E+02,7.0750268616493200E+00,0.0000000000000000E+00,-7.0671065441905100E+00
2.14160E+02,7.0750060851800600E+00,0.0000000000000000E+00,-7.0671273438834300E+00
2.14170E+02,7.0749854177121800E+00,0.0000000000000000E+00,-7.0671480343318000E+00
2.14180E+02,7.0749648586741100E+00,0.0000000000000000E+00,-7.0671686161097200E+00
2.14190E+02,7.0749444074973200E+00,0.0000000000000000E+00,-7.0671890897882600E+00
2.14200E+02,7.0749240636162200E+00,0.0000000000000000E+00,-7.0672094559354800E+00
2.14210E+02,7.0749038264682000E+00,0.0000000000000000E+00,-7.0672297151164800E+00
2.14220E+02,7.0748836954936000E+00,0.0000000000000000E+00,-7.0672498678933500E+00
2.14230E+02,7.0748636701356800E+00,0.0000000000000000E+00,-7.0672699148252400E+00
2.14240E+02,7.0748437498406300E+00,0.0000000000000000E+00,-7.0672898564683700E+00
2.14250E+02,7.0748239340575300E+00,0.0000000000000000E+00,-7.0673096933760100E+00
2.14260E+02,7.0748042222383400E+00,0.0000000000000000E+00,-7.0673294260985400E+00
2.14270E+02,7.0747846138379100E+00,0.0000000000000000E+00,-7.0673490551834300E+00
2.14280E+02,7.0747651083139400E+00,0.0000000000000000E+00,-7.0673685811752800E+00
2.14290E+02,7.0747457051269500E+00,0.0000000000000000E+00,-7.0673880046158200E+00
2.14300E+02,7.0747264037403100E+00,0.0000000000000000E+00,-7.0674073260439300E+00
2.14310E+02,7.0747072036202000E+00,0.0000000000000000E+00,-7.0674265459956700E+00
2.14320E+02,7.0746881042355800E+00,0.0000000000000000E+00,-7.0674456650042500E+00
2.14330E+02,7.0746691050582000E+00,0.0000000000000000E+00,-7.0674646836001100E+00
2.14340E+02,7.0746502055625900E+00,0.0000000000000000E+00,-7.0674836023108700E+00
2.14350E+02,7.0746314052260000E+00,0.0000000000000000E+00,-7.0675024216614000E+00
2.14360E+02,7.0746127035284700E+00,0.0000000000000000E+00,-7.0675211421737800E+00
2.14370E+02,7.0745940999527000E+00,0.0000000000000000E+00,-7.0675397643673800E+00
2.14380E+02,7.0745755939841600E+00,0.0000000000000000E+00,-7.0675582887588100E+00
2.14390E+02,7.0745571851109800E+00,0.0000000000000000E+00,-7.0675767158619700E+00
2.14400E+02,7.0745388728239800E+00,0.0000000000000000E+00,-7.0675950461880700E+00
2.14410E+02,7.0745206566166500E+00,0.0000000000000000E+00,-7.0676132802456000E+00
2.14420E+02,7.0745025359851300E+00,0.0000000000000000E+00,-7.0676314185404200E+00
2.14430E+02,7.0744845104282100E+00,0.0000000000000000E+00,-7.0676494615756900E+00
2.14440E+02,7.0744665794472800E+00,0.0000000000000000E+00,-7.0676674098519400E+00
2.14450E+02,7.0744487425463700E+00,0.0000000000000000E+00,-7.0676852638670700E+00
2.14460E+02,7.0744309992321100E+00,0.0000000000000000E+00,-7.0677030241163600E+00
2.14470E+02,7.0744133490136800E+00,0.0000000000000000E+00,-7.0677206910924800E+00
2.14480E+02,7.0743957914028700E+00,0.0000000000000000E+00,-7.0677382652855200E+00
2.14490E+02,7.0743783259140100E+00,0.0000000000000000E+00,-7.0677557471829600E+00
2.14500E+02,7.0743609520639800E+00,0.0000000000000000E+00,-7.0677731372697700E+00
2.14510E+02,7.0743436693721800E+00,0.0000000000000000E+00,-7.0677904360283300E+00
2.14520E+02,7.0743264773605500E+00,0.0000000000000000E+00,-7.0678076439384800E+00
2.14530E+02,7.0743093755535100E+00,0.0000000000000000E+00,-7.0678247614775700E+00
2.14540E+02,7.0742923634779900E+00,0.0000000000000000E+00,-7.0678417891204100E+00
2.14550E+02,7.0742754406633800E+00,0.0000000000000000E+00,-7.0678587273393200E+00
2.14560E+02,7.0742586066415700E+00,0.0000000000000000E+00,-7.0678755766041500E+00
2.14570E+02,7.0742418609468600E+00,0.0000000000000000E+00,-7.0678923373822600E+00
2.14580E+02,7.0742252031160200E+00,0.0000000000000000E+00,-7.0679090101385600E+00
2.14590E+02,7.0742086326882500E+00,0.0000000000000000E+00,-7.0679255953355100E+00
2.14600E+02,7.0741921492051300E+00,0.0000000000000000E+00,-7.0679420934331600E+00
2.14610E+02,7.0741757522106800E+00,0.0000000000000000E+00,-7.0679585048891100E+00
2.14620E+02,7.0741594412512900E+00,0.0000000000000000E+00,-7.0679748301585700E+00
2.14630E+02,7.0741432158757300E+00,0.0000000000000000E+00,-7.0679910696943600E+00
2.14640E+02,7.0741270756351300E+00,0.0000000000000000E+00,-7.0680072239469100E+00
2.14650E+02,7.0741110200830000E+00,0.0000000000000000E+00,-7.0680232933642800E+00
2.14660E+02,7.0740950487751500E+00,0.0000000000000000E+00,-7.0680392783921900E+00
2.14670E+02,7.0740791612697300E+00,0.0000000000000000E+00,-7.0680551794739900E+00
2.14680E+02,7.0740633571272200E+00,0.0000000000000000E+00,-7.0680709970507300E+00
2.14690E+02,7.0740476359104000E+00,0.0000000000000000E+00,-7.0680867315611100E+00
2.14700E+02,7.0740319971843300E+00,0.0000000000000000E+00,-7.0681023834415500E+00
2.14710E+02,7.0740164405163500E+00,0.0000000000000000E+00,-7.0681179531261500E+00
2.14720E+02,7.0740009654760700E+00,0.0000000000000000E+00,-7.0681334410467500E+00
2.14730E+02,7.0739855716353700E+00,0.0000000000000000E+00,-7.0681488476329100E+00
2.14740E+02,7.0739702585683500E+00,0.0000000000000000E+00,-7.0681641733119200E+00
2.14750E+02,7.0739550258513500E+00,0.0000000000000000E+00,-7.0681794185088500E+00
2.14760E+02,7.0739398730629500E+00,0.0000000000000000E+00,-7.0681945836465200E+00
2.14770E+02,7.0739247997839000E+00,0.0000000000000000E+00,-7.0682096691455100E+00
2.14780E+02,7.0739098055971900E+00,0.0000000000000000E+00,-7.0682246754242100E+00
2.14790E+02,7.0738948900879500E+00,0.0000000000000000E+00,-7.0682396028988200E+00
2.14800E+02,7.0738800528435400E+00,0.0000000000000000E+00,-7.0682544519833200E+00
2.14810E+02,7.0738652934534200E+00,0.0000000000000000E+00,-7.0682692230895400E+00
2.14820E+02,7.0738506115092600E+00,0.0000000000000000E+00,-7.0682839166271400E+00
2.14830E+02,7.0738360066048200E+00,0.0000000000000000E+00,-7.0682985330036000E+00
2.14840E+02,7.0738214783360300E+00,0.0000000000000000E+00,-7.0683130726243000E+00
2.14850E+02,7.0738070263009100E+00,0.0000000000000000E+00,-7.0683275358924700E+00
2.14860E+02,7.0737926500995900E+00,0.0000000000000000E+00,-7.0683419232092000E+00
2.14870E+02,7.0737783493343200E+00,0.0000000000000000E+00,-7.0683562349735000E+00
2.14880E+02,7.0737641236094100E+00,0.0000000000000000E+00,-7.0683704715822700E+00
2.14890E+02,7.0737499725312500E+00,0.0000000000000000E+00,-7.0683846334303200E+00
2.14900E+02,7.0737358957082900E+00,0.0000000000000000E+00,-7.0683987209104000E+00
2.14910E+02,7.0737218927510400E+00,0.0000000000000000E+00,-7.0684127344131800E+00
2.14920E+02,7.0737079632720500E+00,0.0000000000000000E+00,-7.0684266743272800E+00
2.14930E+02,7.0736941068858900E+00,0.0000000000000000E+00,-7.0684405410392700E+00
2.14940E+02,7.0736803232091800E+00,0.0000000000000000E+00,-7.0684543349337000E+00
2.14950E+02,7.0736666118605000E+00,0.0000000000000000E+00,-7.0684680563931100E+00
2.14960E+02,7.0736529724604800E+00,0.0000000000000000E+00,-7.0684817057979900E+00
2.14970E+02,7.0736394046317000E+00,0.0000000000000000E+00,-7.0684952835268600E+00
2.14980E+02,7.0736259079987500E+00,0.0000000000000000E+00,-7.0685087899562400E+00
2.14990E+02,7.0736124821881500E+00,0.0000000000000000E+00,-7.0685222254606900E+00
2.15000E+02,7.0735991268284300E+00,0.0000000000000000E+00,-7.0685355904127600E+00
2.15010E+02,7.0735858415500100E+00,0.0000000000000000E+00,-7.0685488851830800E+00
2.15020E+02,7.0735726259852900E+00,0.0000000000000000E+00,-7.0685621101403200E+00
2.15030E+02,7.0735594797685700E+00,0.0000000000000000E+00,-7.0685752656512000E+00
2.15040E+02,7.0735464025360900E+00,0.0000000000000000E+00,-7.0685883520805200E+00
2.15050E+02,7.0735333939259800E+00,0.0000000000000000E+00,-7.0686013697911800E+00
2.15060E+02,7.0735204535782700E+00,0.0000000000000000E+00,-7.0686143191441500E+00
2.15070E+02,7.0735075811348800E+00,0.0000000000000000E+00,-7.0686272004985000E+00
2.15080E+02,7.0734947762396000E+00,0.0000000000000000E+00,-7.0686400142114200E+00
2.15090E+02,7.0734820385381000E+00,0.0000000000000000E+00,-7.0686527606382400E+00
2.15100E+02,7.0734693676779000E+00,0.0000000000000000E+00,-7.0686654401324000E+00
2.15110E+02,7.0734567633083700E+00,0.0000000000000000E+00,-7.0686780530454800E+00
2.15120E+02,7.0734442250807100E+00,0.0000000000000000E+00,-7.0686905997272300E+00
2.15130E+02,7.0734317526479600E+00,0.0000000000000000E+00,-7.0687030805255500E+00
2.15140E+02,7.0734193456649700E+00,0.0000000000000000E+00,-7.0687154957865100E+00
2.15150E+02,7.0734070037884000E+00,0.0000000000000000E+00,-7.0687278458543700E+00
2.15160E+02,7.0733947266767200E+00,0.0000000000000000E+00,-7.0687401310715600E+00
2.15170E+02,7.0733825139901900E+00,0.0000000000000000E+00,-7.0687523517787500E+00
2.15180E+02,7.0733703653908300E+00,0.0000000000000000E+00,-7.0687645083147700E+00
2.15190E+02,7.0733582805424500E+00,0.0000000000000000E+00,-7.0687766010167100E+00
2.15200E+02,7.0733462591106200E+00,0.0000000000000000E+00,-7.0687886302198600E+00
2.15210E+02,7.0733343007626700E+00,0.0000000000000000E+00,-7.0688005962577600E+00
2.15220E+02,7.0733224051676500E+00,0.0000000000000000E+00,-7.0688124994622000E+00
2.15230E+02,7.0733105719963700E+00,0.0000000000000000E+00,-7.0688243401632300E+00
2.15240E+02,7.0732988009213600E+00,0.0000000000000000E+00,-7.0688361186891400E+00
2.15250E+02,7.0732870916168600E+00,0.0000000000000000E+00,-7.0688478353665300E+00
2.15260E+02,7.0732754437588200E+00,0.0000000000000000E+00,-7.0688594905202500E+00
2.15270E+02,7.0732638570248900E+00,0.0000000000000000E+00,-7.0688710844734700E+00
2.15280E+02,7.0732523310944200E+00,0.0000000000000000E+00,-7.0688826175476400E+00
2.15290E+02,7.0732408656484200E+00,0.0000000000000000E+00,-7.0688940900625300E+00
2.15300E+02,7.0732294603695800E+00,0.0000000000000000E+00,-7.0689055023362400E+00
2.15310E+02,7.0732181149422700E+00,0.0000000000000000E+00,-7.0689168546851800E+00
2.15320E+02,7.0732068290525000E+00,0.0000000000000000E+00,-7.0689281474241000E+00
2.15330E+02,7.0731956023879300E+00,0.0000000000000000E+00,-7.0689393808661200E+00
2.15340E+02,7.0731844346378500E+00,0.0000000000000000E+00,-7.0689505553226700E+00
2.15350E+02,7.0731733254931800E+00,0.0000000000000000E+00,-7.0689616711035800E+00
2.15360E+02,7.0731622746464800E+00,0.0000000000000000E+00,-7.0689727285170400E+00
2.15370E+02,7.0731512817919000E+00,0.0000000000000000E+00,-7.0689837278696100E+00
2.15380E+02,7.0731403466252000E+00,0.0000000000000000E+00,-7.0689946694662700E+00
2.15390E+02,7.0731294688437400E+00,0.0000000000000000E+00,-7.0690055536103500E+00
2.15400E+02,7.0731186481464600E+00,0.0000000000000000E+00,-7.0690163806036300E+00
2.15410E+02,7.0731078842338900E+00,0.0000000000000000E+00,-7.0690271507462800E+00
2.15420E+02,7.0730971768081100E+00,0.0000000000000000E+00,-7.0690378643369000E+00
2.15430E+02,7.0730865255727800E+00,0.0000000000000000E+00,-7.0690485216725200E+00
2.15440E+02,7.0730759302331100E+00,0.0000000000000000E+00,-7.0690591230486100E+00
2.15450E+02,7.0730653904958500E+00,0.0000000000000000E+00,-7.0690696687590800E+00
2.15460E+02,7.0730549060692900E+00,0.0000000000000000E+00,-7.0690801590963000E+00
2.15470E+02,7.0730444766632500E+00,0.0000000000000000E+00,-7.0690905943511000E+00
2.15480E+02,7.0730341019890800E+00,0.0000000000000000E+00,-7.0691009748128000E+00
2.15490E+02,7.0730237817596300E+00,0.0000000000000000E+00,-7.0691113007691800E+00
2.15500E+02,7.0730135156892600E+00,0.0000000000000000E+00,-7.0691215725065100E+00
2.15510E+02,7.0730033034938300E+00,0.0000000000000000E+00,-7.0691317903095600E+00
2.15520E+02,7.0729931448906800E+00,0.0000000000000000E+00,-7.0691419544616000E+00
2.15530E+02,7.0729830395986600E+00,0.0000000000000000E+00,-7.0691520652444200E+00
2.15540E+02,7.0729729873380700E+00,0.0000000000000000E+00,-7.0691621229383200E+00
2.15550E+02,7.0729629878306700E+00,0.0000000000000000E+00,-7.0691721278221200E+00
2.15560E+02,7.0729530407997000E+00,0.0000000000000000E+00,-7.0691820801732100E+00
2.15570E+02,7.0729431459698500E+00,0.0000000000000000E+00,-7.0691919802674700E+00
2.15580E+02,7.0729333030672300E+00,0.0000000000000000E+00,-7.0692018283793700E+00
2.15590E+02,7.0729235118194100E+00,0.0000000000000000E+00,-7.0692116247819300E+00
2.15600E+02,7.0729137719553800E+00,0.0000000000000000E+00,-7.0692213697467200E+00
2.15610E+02,7.0729040832055400E+00,0.0000000000000000E+00,-7.0692310635439000E+00
2.15620E+02,7.0728944453017400E+00,0.0000000000000000E+00,-7.0692407064422100E+00
2.15630E+02,7.0728848579772000E+00,0.0000000000000000E+00,-7.0692502987089500E+00
2.15640E+02,7.0728753209665400E+00,0.0000000000000000E+00,-7.0692598406100600E+00
2.15650E+02,7.0728658340058000E+00,0.0000000000000000E+00,-7.0692693324100500E+00
2.15660E+02,7.0728563968323700E+00,0.0000000000000000E+00,-7.0692787743720400E+00
2.15670E+02,7.0728470091850500E+00,0.0000000000000000E+00,-7.0692881667578000E+00
2.15680E+02,7.0728376708039800E+00,0.0000000000000000E+00,-7.0692975098276800E+00
2.15690E+02,7.0728283814306800E+00,0.0000000000000000E+00,-7.0693068038407000E+00
2.15700E+02,7.0728191408080300E+00,0.0000000000000000E+00,-7.0693160490544900E+00
2.15710E+02,7.0728099486802300E+00,0.0000000000000000E+00,-7.0693252457253400E+00
2.15720E+02,7.0728008047928600E+00,0.0000000000000000E+00,-7.0693343941082000E+00
2.15730E+02,7.0727917088928100E+00,0.0000000000000000E+00,-7.0693434944566700E+00
2.15740E+02,7.0727826607283000E+00,0.0000000000000000E+00,-7.0693525470230200E+00
2.15750E+02,7.0727736600488700E+00,0.0000000000000000E+00,-7.0693615520581900E+00
2.15760E+02,7.0727647066053900E+00,0.0000000000000000E+00,-7.0693705098118100E+00
2.15770E+02,7.0727558001500100E+00,0.0000000000000000E+00,-7.0693794205322000E+00
2.15780E+02,7.0727469404362000E+00,0.0000000000000000E+00,-7.0693882844663600E+00
2.15790E+02,7.0727381272187100E+00,0.0000000000000000E+00,-7.0693971018600000E+00
2.15800E+02,7.0727293602535900E+00,0.0000000000000000E+00,-7.0694058729575500E+00
2.15810E+02,7.0727206392981500E+00,0.0000000000000000E+00,-7.0694145980021400E+00
2.15820E+02,7.0727119641109900E+00,0.0000000000000000E+00,-7.0694232772356300E+00
2.15830E+02,7.0727033344519800E+00,0.0000000000000000E+00,-7.0694319108986100E+00
2.15840E+02,7.0726947500822300E+00,0.0000000000000000E+00,-7.0694404992304100E+00
2.15850E+02,7.0726862107641100E+00,0.0000000000000000E+00,-7.0694490424690800E+00
2.15860E+02,7.0726777162612400E+00,0.0000000000000000E+00,-7.0694575408514500E+00
2.15870E+02,7.0726692663384800E+00,0.0000000000000000E+00,-7.0694659946130900E+00
2.15880E+02,7.0726608607619300E+00,0.0000000000000000E+00,-7.0694744039883300E+00
2.15890E+02,7.0726524992988900E+00,0.0000000000000000E+00,-7.0694827692102700E+00
2.15900E+02,7.0726441817179100E+00,0.0000000000000000E+00,-7.0694910905108000E+00
2.15910E+02,7.0726359077887400E+00,0.0000000000000000E+00,-7.0694993681205600E+00
2.15920E+02,7.0726276772823500E+00,0.0000000000000000E+00,-7.0695076022690200E+00
2.15930E+02,7.0726194899708800E+00,0.0000000000000000E+00,-7.0695157931844100E+00
2.15940E+02,7.0726113456277100E+00,0.0000000000000000E+00,-7.0695239410937700E+00
2.15950E+02,7.0726032440273600E+00,0.0000000000000000E+00,-7.0695320462229600E+00
2.15960E+02,7.0725951849455800E+00,0.0000000000000000E+00,-7.0695401087966400E+00
2.15970E+02,7.0725871681592600E+00,0.0000000000000000E+00,-7.0695481290382900E+00
2.15980E+02,7.0725791934464700E+00,0.0000000000000000E+00,-7.0695561071702200E+00
2.15990E+02,7.0725712605864700E+00,0.0000000000000000E+00,-7.0695640434135800E+00
2.16000E+02,7.0725633693596300E+00,0.0000000000000000E+00,-7.0695719379883300E+00
2.16010E+02,7.0725555195475100E+00,0.0000000000000000E+00,-7.0695797911133100E+00
2.16020E+02,7.0725477109328100E+00,0.0000000000000000E+00,-7.0695876030062000E+00
2.16030E+02,7.0725399432993400E+00,0.0000000000000000E+00,-7.0695953738835100E+00
2.16040E+02,7.0725322164320900E+00,0.0000000000000000E+00,-7.0696031039606400E+00
2.16050E+02,7.0725245301171400E+00,0.0000000000000000E+00,-7.0696107934518600E+00
2.16060E+02,7.0725168841417200E+00,0.0000000000000000E+00,-7.0696184425703000E+00
2.16070E+02,7.0725092782941400E+00,0.0000000000000000E+00,-7.0696260515279700E+00
2.16080E+02,7.0725017123638700E+00,0.0000000000000000E+00,-7.0696336205357900E+00
2.16090E+02,7.0724941861414300E+00,0.0000000000000000E+00,-7.0696411498035300E+00
2.16100E+02,7.0724866994184900E+00,0.0000000000000000E+00,-7.0696486395399000E+00
2.16110E+02,7.0724792519877700E+00,0.0000000000000000E+00,-7.0696560899524900E+00
2.16120E+02,7.0724718436431000E+00,0.0000000000000000E+00,-7.0696635012478000E+00
2.16130E+02,7.0724644741794000E+00,0.0000000000000000E+00,-7.0696708736312500E+00
