mag_x (uT),mag_y (uT),mag_z (uT)
1.654316133464192973e+01,1.255793584202558222e+01,4.679493964953563534e+01
1.654392361266004130e+01,1.256319886950901932e+01,4.680220670967351992e+01
1.654656913850293520e+01,1.257140889535105721e+01,4.682258645352135318e+01
1.654636214068961664e+01,1.258741511150588366e+01,4.681665631074743317e+01
1.653320690605607624e+01,1.258465242685668173e+01,4.681333656647959884e+01
1.653153458806116305e+01,1.257535644373255934e+01,4.682697659806022017e+01
1.654011530618889125e+01,1.256868250801011300e+01,4.681587921360472393e+01
1.653654791908573074e+01,1.255952692129863735e+01,4.682490281014972311e+01
1.654600236300446880e+01,1.257264116910912222e+01,4.682098024682881032e+01
1.653812747165340724e+01,1.256901122146443939e+01,4.681519592602128910e+01
1.651474288175184313e+01,1.256819000497732475e+01,4.683175114687969653e+01
1.654904867475837804e+01,1.256920598944909528e+01,4.681038777991735600e+01
1.653482400693756560e+01,1.256648251084105361e+01,4.680747649887258888e+01
1.651774984160701365e+01,1.256417693723632567e+01,4.682196456398894924e+01
1.653575229547703529e+01,1.258465353978069423e+01,4.681675178954730399e+01
1.653412847200721814e+01,1.257325608943225426e+01,4.683626292995312212e+01
1.653642925049700096e+01,1.258048856200967336e+01,4.680956636368948409e+01
1.655991917223913745e+01,1.256190485123033262e+01,4.681763175532393007e+01
1.652384059499674152e+01,1.255434099180928165e+01,4.681958427119202781e+01
1.655990478778664610e+01,1.257093694647151771e+01,4.682614041622334611e+01
1.653218833944551491e+01,1.257981803716716485e+01,4.682231388018766438e+01
1.653378247931859235e+01,1.256735852182070623e+01,4.681205823345104022e+01
1.654631399069297260e+01,1.256995459952094762e+01,4.682182413463880266e+01
1.654338488162819587e+01,1.258289480062500942e+01,4.682139726613757347e+01
1.655291883638514250e+01,1.257584355509315799e+01,4.681435728320363410e+01
1.655214464382635242e+01,1.257172594334371141e+01,4.680211978203267620e+01
1.654127860151536566e+01,1.258156566180751490e+01,4.682991175560141528e+01
1.653078731596234263e+01,1.257635945171243286e+01,4.683137517954216378e+01
1.653772502287671031e+01,1.257580911911150068e+01,4.682648994005823795e+01
1.653918410074212275e+01,1.258031777009817276e+01,4.684352553381714301e+01
1.654689055327856195e+01,1.257558211379004831e+01,4.681152942156463581e+01
1.652244209820726084e+01,1.255491159377546673e+01,4.682875866566634926e+01
1.653629155398965977e+01,1.256091156028267086e+01,4.681910835712808705e+01
1.655218477964143275e+01,1.256632161496885836e+01,4.683230897233884349e+01
1.655071307849299700e+01,1.256464324340497285e+01,4.680898466483964881e+01
1.652813764980012934e+01,1.254771799660556653e+01,4.680469391333562612e+01
1.651349023684761264e+01,1.256099038897948361e+01,4.681970426294505216e+01
1.654245092605483691e+01,1.257301837191332794e+01,4.682753418141715684e+01
1.654509067378893405e+01,1.255931414892749665e+01,4.681024749500285509e+01
1.653782523856278885e+01,1.256236274878543568e+01,4.681572208348952557e+01
1.653438122799953902e+01,1.256599763585072438e+01,4.682017766748038667e+01
1.654148821045677309e+01,1.258343453577055371e+01,4.681445134322385826e+01
1.652616005962442003e+01,1.258685775091564629e+01,4.680399369684736399e+01
1.651225032942839732e+01,1.258185510722707612e+01,4.682749254056616905e+01
1.654320045095029457e+01,1.257282100457362439e+01,4.682334876839961169e+01
1.654722651773419528e+01,1.256395876815817836e+01,4.682494171334517574e+01
1.653953610235909011e+01,1.257241431909619145e+01,4.680984032264154138e+01
1.654679858823682892e+01,1.256183127188571369e+01,4.681945829266523162e+01
1.654455547346466915e+01,1.256681424971122496e+01,4.681131032466182518e+01
1.654185263184879062e+01,1.257325985101134691e+01,4.682418174581949444e+01
1.653360482055141745e+01,1.256092708589874540e+01,4.681913758612609655e+01
1.653475308189446125e+01,1.257271916342782170e+01,4.681870996331699075e+01
1.654541476275992551e+01,1.256280341491776475e+01,4.681299472952515828e+01
1.652458651384886679e+01,1.257843856340735478e+01,4.681969167523691766e+01
1.651385847466514534e+01,1.257113312410552375e+01,4.681411050535625407e+01
1.651416405133550214e+01,1.256577838103233269e+01,4.680683253156403367e+01
1.652425306586020426e+01,1.255903845536420427e+01,4.681608317830021804e+01
1.654843993600179175e+01,1.256835129913082305e+01,4.681665835362048256e+01
1.653554936887001858e+01,1.256723404296170621e+01,4.681883594942866011e+01
1.654170257610832095e+01,1.257267692706761686e+01,4.683211789282778881e+01
1.653518429775135701e+01,1.257370688538243364e+01,4.681044731543995852e+01
1.655643727340265059e+01,1.258237822281755669e+01,4.680786859845682812e+01
1.654126406476429167e+01,1.256033109128254743e+01,4.680297849044421810e+01
1.654478357575981562e+01,1.256903346044913050e+01,4.682897653935560101e+01
1.654323896289009710e+01,1.255538274222110218e+01,4.683093274501024439e+01
1.654408162101568891e+01,1.255441092311905393e+01,4.683283292197435799e+01
1.655430543886376427e+01,1.258616133097576650e+01,4.682884457059220296e+01
1.654643691602792899e+01,1.256052721402312677e+01,4.682955221694641779e+01
1.652970627744209509e+01,1.258389061804128062e+01,4.682923776321075593e+01
1.653215072683022058e+01,1.256037789276687633e+01,4.682181099333654117e+01
1.653963915441990551e+01,1.254717869156565513e+01,4.682225919578784357e+01
1.654090184100141414e+01,1.256194532946647158e+01,4.680449841801267041e+01
1.654609564196969274e+01,1.255777186663555334e+01,4.679197873762716853e+01
1.655181133590031806e+01,1.258720102156826748e+01,4.682348937737815930e+01
1.654693055742177066e+01,1.255485279383301211e+01,4.682293030823191060e+01
1.653630292601608076e+01,1.256159739527338992e+01,4.682194350197398336e+01
1.653827011516800383e+01,1.256563418075700689e+01,4.682323903505725582e+01
1.653768598712843740e+01,1.254343588931202902e+01,4.682243524397826917e+01
1.655348960918775347e+01,1.256653233117340562e+01,4.682831550961725497e+01
1.654378263559233631e+01,1.256438476215869926e+01,4.682946011122889729e+01
1.652744552910647613e+01,1.256258959980205070e+01,4.683390593622255693e+01
1.656187618868035116e+01,1.257002708134150026e+01,4.681941005323095339e+01
1.655087721179899418e+01,1.256511480674448578e+01,4.682144903990364782e+01
1.654355482425644652e+01,1.256701677333249556e+01,4.684089504583085528e+01
1.652827885083762638e+01,1.256621335194741462e+01,4.681990847711670511e+01
1.652974733921770678e+01,1.257674143066816264e+01,4.680864716023390315e+01
1.656198970022297701e+01,1.256936324566554042e+01,4.681921205257103935e+01
1.654973810085033747e+01,1.257828283485146237e+01,4.681310650516643079e+01
1.653416232812866227e+01,1.256522702874849529e+01,4.681107393686259854e+01
1.655670466590090228e+01,1.256123311368854623e+01,4.682135544945969485e+01
1.655479368896637737e+01,1.256127908696440976e+01,4.682189735698938904e+01
1.653202064177976993e+01,1.258169027071250845e+01,4.681043291634938441e+01
1.654213360610703987e+01,1.257451175941753263e+01,4.682534504682099907e+01
1.654167272073618733e+01,1.256024776297643619e+01,4.680093739276519216e+01
1.652873812734443959e+01,1.256283771130812887e+01,4.681036832662868363e+01
1.654728412123791514e+01,1.256973089483804884e+01,4.681322894127703194e+01
1.654538827147159452e+01,1.258253654347247519e+01,4.681792730694724014e+01
1.654669773636542018e+01,1.257319132615930357e+01,4.680781068559908675e+01
1.654425027090058364e+01,1.257816282173933864e+01,4.681748596386181305e+01
1.653615033427648839e+01,1.257091623816173431e+01,4.682779824905816923e+01
1.652757121568617649e+01,1.256826682368997083e+01,4.681383005734655711e+01
1.654057806462568081e+01,1.254451408726246875e+01,4.682236827069672103e+01
1.653117596297838432e+01,1.256379767937458070e+01,4.682124033945264330e+01
1.655146654735375478e+01,1.255897696291263266e+01,4.681346617543523081e+01
1.653297629164426752e+01,1.255553676220157300e+01,4.681855344863195967e+01
1.653097798059578594e+01,1.257771851348414316e+01,4.681295266542221611e+01
1.653714366742973141e+01,1.256034424600552590e+01,4.681531079305593579e+01
1.655115415315896499e+01,1.255461048501629406e+01,4.681979829091829259e+01
1.653087441338131924e+01,1.257402287512715588e+01,4.683081030397692501e+01
1.653195996122620670e+01,1.255176334946719940e+01,4.682223594718636406e+01
1.652975427324708591e+01,1.256533208096424836e+01,4.681767232712113014e+01
1.653309480145540888e+01,1.254656593427391620e+01,4.682324997682352574e+01
1.652436503171101023e+01,1.256860816427309047e+01,4.681971532412292447e+01
1.652729888923030543e+01,1.256113033602088791e+01,4.680511936030521980e+01
1.653940936987936183e+01,1.254770789995523650e+01,4.681993213676491195e+01
1.654456882680092633e+01,1.256872406465701886e+01,4.682023922400912852e+01
1.654611366235384295e+01,1.255032745569169350e+01,4.681191729343744612e+01
1.653653008570504213e+01,1.258009882310582128e+01,4.683391762938070713e+01
1.653766328441595945e+01,1.256689967628455662e+01,4.682522343902270023e+01
1.654037458506805791e+01,1.257435873716132768e+01,4.683943276731043426e+01
1.654841027341701576e+01,1.256706635267606309e+01,4.681556334500876915e+01
1.654016047645239951e+01,1.257683077946656702e+01,4.682800801830103410e+01
1.653073906169485596e+01,1.256028093477280549e+01,4.682101795590718751e+01
1.652249594153081347e+01,1.257753118444139950e+01,4.682062277703867892e+01
1.655357913566182404e+01,1.255822293419021030e+01,4.679450633817815230e+01
1.653538056790648980e+01,1.257478642633243382e+01,4.681665834524970649e+01
1.652886399255971739e+01,1.256390999032456435e+01,4.681103948307062979e+01
1.655095266819061806e+01,1.257169213942122177e+01,4.681895815524624282e+01
1.652341600264253074e+01,1.256025778541452098e+01,4.681506480917190771e+01
1.653814078640237639e+01,1.256663563459823330e+01,4.681736779669154203e+01
1.654349787990528853e+01,1.258436046684508014e+01,4.682048822923600540e+01
1.652320663012480395e+01,1.257121494127195938e+01,4.683428137549127968e+01
1.654569239557682891e+01,1.258061621350341852e+01,4.682979970075949439e+01
1.653641080532027274e+01,1.258993460307755718e+01,4.679381226335775779e+01
1.653391891798965219e+01,1.255461563291347993e+01,4.680413068445342617e+01
1.652594917792356100e+01,1.257172187595424084e+01,4.681547212475408770e+01
1.655542145124378806e+01,1.257801475072817610e+01,4.681203822123768532e+01
1.653810840500544543e+01,1.257583824950180151e+01,4.680140742623844829e+01
1.652873547155356704e+01,1.257292085656930780e+01,4.681551845928809286e+01
1.653699984600392625e+01,1.256709613907292322e+01,4.682666832172919413e+01
1.653940023348372534e+01,1.254819145478602493e+01,4.679104879901099423e+01
1.653191081882854974e+01,1.257180876844400963e+01,4.682807341406077484e+01
1.654775660780929059e+01,1.257166623059626609e+01,4.682867675333631041e+01
1.652982050491140242e+01,1.256705589447983584e+01,4.681453214050870315e+01
1.654860859758512603e+01,1.257203348232792806e+01,4.681196962846935605e+01
1.653881558692993536e+01,1.256320276793325874e+01,4.681534789695853505e+01
1.653919995154256384e+01,1.258135322121204958e+01,4.681551451719908385e+01
1.654047783746202072e+01,1.258401362749836672e+01,4.682463075344438153e+01
1.653670374616056904e+01,1.257895872849955587e+01,4.681592901494544634e+01
1.653475942777900798e+01,1.257997010273400562e+01,4.682264570010305960e+01
1.654112257021836996e+01,1.257314425178961770e+01,4.681857837350871421e+01
1.653307594355197452e+01,1.257872868277067546e+01,4.681046099333978106e+01
1.654071004081041352e+01,1.255991212794776146e+01,4.681808254528696978e+01
1.652596258331861279e+01,1.257212829022598299e+01,4.682292318396421393e+01
1.655079292193732954e+01,1.258924389887463846e+01,4.680670748698414485e+01
1.653010332218459055e+01,1.257141902627896712e+01,4.681101070948299281e+01
1.655156017861695261e+01,1.255623790763779901e+01,4.680988797805203916e+01
1.653267990007581290e+01,1.258180922932975143e+01,4.681188350147474608e+01
1.653656629826922142e+01,1.254960715859876430e+01,4.682488218972223848e+01
1.655097694191764290e+01,1.257031683151353185e+01,4.681541419403757232e+01
1.654034761731974612e+01,1.256378989899251053e+01,4.680207127251946986e+01
1.651951308231413051e+01,1.255389749800612442e+01,4.682941215616330055e+01
1.653577453076851711e+01,1.257852000932602365e+01,4.682359376593744571e+01
1.653449593561794728e+01,1.256839362705081342e+01,4.683683197093503736e+01
1.654548701446535475e+01,1.258004527423736008e+01,4.684378012338731878e+01
1.653571673778269968e+01,1.257648409920235899e+01,4.680769553802873872e+01
1.652584394554508407e+01,1.257704110752947635e+01,4.679718844914950893e+01
1.654359994082513552e+01,1.255434384724818919e+01,4.684272444856699025e+01
1.654451127471115868e+01,1.257859658901447553e+01,4.682360055152930300e+01
1.654095416501077409e+01,1.256905375677210834e+01,4.683609750498842317e+01
1.650795846535446287e+01,1.257408539552522342e+01,4.681872180729949662e+01
1.653361430726876335e+01,1.257295860844819479e+01,4.680039915815852680e+01
1.653600243314214424e+01,1.256740419546757614e+01,4.680249927849772718e+01
1.653926749632320181e+01,1.257271345422100062e+01,4.680522292857509825e+01
1.655491865710594723e+01,1.256883144406959119e+01,4.681539657494495543e+01
1.652665754096168627e+01,1.255284654968124869e+01,4.680663292455358260e+01
1.653112174738422624e+01,1.257140821751857018e+01,4.680862891929584180e+01
1.653645833121127140e+01,1.257746245147379405e+01,4.683002084881096039e+01
1.653811990363827533e+01,1.256751387186376867e+01,4.681048820043528735e+01
1.651804749485851431e+01,1.257515319446251034e+01,4.681270771497813854e+01
1.654214247385283088e+01,1.257407725443621338e+01,4.681414124543728406e+01
1.652795795901390363e+01,1.257398868347226895e+01,4.681985035627304370e+01
1.653862849367354215e+01,1.256217848390254055e+01,4.682332030457506278e+01
1.653446254450222597e+01,1.254701583405324428e+01,4.682573493120145969e+01
1.654702249492265054e+01,1.257554032702229740e+01,4.682982227589096169e+01
1.653932448141866374e+01,1.256570811296024637e+01,4.682400158202567297e+01
1.653873687743522680e+01,1.256253546514447983e+01,4.681448250589803450e+01
1.654724549242652287e+01,1.256001432519048855e+01,4.681610285158507878e+01
1.653899624636791188e+01,1.257632249007762582e+01,4.682981855995305409e+01
1.652656911085341918e+01,1.257678884670362862e+01,4.682119603767809934e+01
1.653900042970890283e+01,1.256811313557437160e+01,4.682201393596262307e+01
1.652919452100451991e+01,1.258388967514786394e+01,4.682206997265051029e+01
1.654004380223755888e+01,1.256447850957616197e+01,4.681741664605681308e+01
1.653444840963621232e+01,1.256366955228087257e+01,4.681583138563275526e+01
1.653027821850795931e+01,1.255577609938404748e+01,4.681580577649071273e+01
1.655538919864834924e+01,1.256635859844074155e+01,4.683389801826247378e+01
1.654744593306098466e+01,1.255824979618442505e+01,4.682296931724577149e+01
1.653597549406890010e+01,1.257660464745517892e+01,4.681373588258127683e+01
1.655546156767132615e+01,1.258538424039432790e+01,4.682349001208238803e+01
1.654153039878736919e+01,1.257281386126450506e+01,4.682491227090151398e+01
1.654258062255742345e+01,1.257424863936395631e+01,4.681292572927890205e+01
1.653765651811973925e+01,1.257719731924425233e+01,4.682404010679023543e+01
1.652416172820833751e+01,1.256445782347363682e+01,4.682936726556076223e+01
1.653585831204789969e+01,1.255959291025129687e+01,4.682776833369517533e+01
1.652495446345359298e+01,1.256594820505405963e+01,4.682578976926734526e+01
1.653504657502448438e+01,1.257196362424883773e+01,4.682133377418688269e+01
1.654165411586098955e+01,1.255788942843689426e+01,4.681327497716981867e+01
1.653091994122973674e+01,1.256090477643874692e+01,4.683002376421982405e+01
1.654867935251907696e+01,1.257158807690294822e+01,4.682316458763738609e+01
1.654720000775768796e+01,1.257289050512250839e+01,4.683102260400145411e+01
1.654679144763235499e+01,1.258011729312641691e+01,4.680640780993940098e+01
1.654278911970822108e+01,1.256762216953570110e+01,4.681746109371162845e+01
